snapshot_id,historical_project_id,snapshot_date,current_stage,next_stage,approvals_required,approvals_completed,approvals_pending,approval_progress_pct,oldest_pending_approval_days,legal_cases_total,legal_cases_pending,legal_cases_resolved,disputed_land_area,oldest_pending_case_days,compensation_total_amount,compensation_paid_amount,compensation_pending_amount,beneficiaries_eligible,beneficiaries_compensated,beneficiaries_pending,compensation_progress_pct,documents_required,documents_submitted,documents_verified,documents_incomplete,documentation_progress_pct,notifications_required,notifications_issued,notifications_pending,notification_progress_pct,parcels_total,parcels_disputed,ownership_conflicts_pending,ownership_conflicts_resolved,rr_families_required,rr_families_completed,rr_families_pending,rr_progress_pct,land_required_for_possession,land_acquired_for_possession,possession_progress_pct,stakeholder_requests_raised,stakeholder_responses_received,stakeholder_requests_pending,average_response_time_days,departments_involved,coordination_requests_raised,coordination_requests_resolved,coordination_requests_pending,average_coordination_response_days,days_in_current_stage,total_project_days,next_stage_delayed_30d,next_stage_delay_days,next_stage_planned_completion_date,next_stage_actual_completion_date,is_synthetic
fa66e981-4df5-40ea-bf9e-8039475a096c,f6d1a001-86d1-45ab-b5a3-566f7ac97298,2023-09-02,Compensation Disbursement,Rehabilitation & Resettlement,13,11,2,84.6,79,6,4,2,19.9,27,431.71,212.15,219.56,753,370,383,49.1,6,4,2,2,33.3,7,4,3,57.1,57,10,2,8,172,93,79,54.1,395.4,112.8,28.5,21,13,8,9.8,6,7,3,4,17.8,4,461,1.0,51.0,2023-12-09,2024-01-29,True
7ba7ced3-e02b-474e-8102-43ee926fd7dc,f6d1a001-86d1-45ab-b5a3-566f7ac97298,2023-10-04,Compensation Disbursement,Rehabilitation & Resettlement,13,11,2,84.6,32,6,4,2,21.9,58,431.71,222.82,208.89,753,388,365,51.6,6,4,3,2,50.0,7,6,1,85.7,57,3,0,3,172,86,86,50.0,395.4,147.0,37.2,21,13,8,28.1,6,7,4,3,41.5,36,493,1.0,51.0,2023-12-09,2024-01-29,True
2cddfee3-c212-4618-b0a5-4fb236ccee16,f6d1a001-86d1-45ab-b5a3-566f7ac97298,2023-11-17,Compensation Disbursement,Rehabilitation & Resettlement,13,10,3,76.9,66,6,3,3,17.0,82,431.71,205.51,226.2,753,358,395,47.6,6,4,2,2,33.3,7,6,1,85.7,57,5,0,5,172,101,71,58.7,395.4,154.2,39.0,21,17,4,17.7,6,7,5,2,42.0,80,537,1.0,51.0,2023-12-09,2024-01-29,True
185cbcfc-d51a-4d26-81a0-42131f8ee90a,f6d1a001-86d1-45ab-b5a3-566f7ac97298,2024-03-06,Possession,Acquisition Completion,13,12,1,92.3,18,6,2,4,8.2,108,431.71,395.89,35.82,753,690,63,91.7,6,5,3,1,50.0,7,7,0,100.0,57,2,0,2,172,142,30,82.6,395.4,216.2,54.7,21,18,3,19.3,6,7,4,3,21.7,37,647,1.0,61.0,2024-04-29,2024-06-29,True
74b42b92-b332-4c96-9d87-ce42ceff0ec6,f6d1a001-86d1-45ab-b5a3-566f7ac97298,2024-05-12,Possession,Acquisition Completion,13,11,2,84.6,17,6,2,4,11.9,22,431.71,397.01,34.7,753,692,61,92.0,6,5,3,1,50.0,7,6,1,85.7,57,1,0,1,172,166,6,96.5,395.4,329.8,83.4,21,19,2,3.3,6,7,6,1,43.2,104,714,1.0,61.0,2024-04-29,2024-06-29,True
4af50b33-3014-4912-9e7c-02b731f965cd,08571c09-3110-41a9-9c3f-4738fef990f0,2023-04-15,Initial Assessment / SIA,Notification,7,0,7,0.0,61,12,12,0,15.6,102,500.09,0.0,500.09,1075,0,1075,0.0,24,0,0,24,0.0,2,0,2,0.0,71,14,14,0,793,0,793,0.0,158.4,0.0,0.0,4,0,4,4.3,5,7,0,7,41.8,6,6,1.0,141.0,2023-09-22,2024-02-10,True
e2a24305-f9db-4593-a85f-828e81e44a2e,08571c09-3110-41a9-9c3f-4738fef990f0,2026-01-02,Rehabilitation & Resettlement,Possession,7,6,1,85.7,38,12,7,5,8.4,152,500.09,323.25,176.84,1075,694,381,64.6,24,18,13,6,54.2,2,1,1,50.0,71,7,0,7,793,549,244,69.2,158.4,88.3,55.7,4,3,1,6.6,5,7,3,4,34.4,138,999,1.0,560.0,2025-01-25,2026-08-08,True
ff6715ba-bb4d-427a-ae45-659c41a7e914,08571c09-3110-41a9-9c3f-4738fef990f0,2026-01-06,Rehabilitation & Resettlement,Possession,7,6,1,85.7,59,12,5,7,5.5,87,500.09,328.71,171.38,1075,706,369,65.7,24,20,15,4,62.5,2,2,0,100.0,71,3,0,3,793,420,373,53.0,158.4,91.1,57.5,4,3,1,7.4,5,7,4,3,42.6,142,1003,1.0,560.0,2025-01-25,2026-08-08,True
14e1f0fd-6d4f-46ad-858a-821e9f37e1c6,08571c09-3110-41a9-9c3f-4738fef990f0,2026-03-02,Rehabilitation & Resettlement,Possession,7,6,1,85.7,66,12,5,7,6.6,54,500.09,269.71,230.38,1075,579,496,53.9,24,22,12,2,50.0,2,2,0,100.0,71,7,0,7,793,505,288,63.7,158.4,90.1,56.9,4,3,1,3.9,5,7,4,3,21.7,197,1058,1.0,560.0,2025-01-25,2026-08-08,True
e8a6b8dd-93c2-4286-9be5-17f06b83956b,08571c09-3110-41a9-9c3f-4738fef990f0,2026-07-14,Possession,Acquisition Completion,7,6,1,85.7,52,12,5,7,5.9,17,500.09,405.48,94.61,1075,871,204,81.1,24,23,15,1,62.5,2,2,0,100.0,71,6,0,6,793,641,152,80.8,158.4,119.9,75.7,4,3,1,13.6,5,7,5,2,21.0,126,1192,1.0,656.0,2025-04-14,2027-01-30,True
b96611b0-ae69-4b11-ae15-42bd510a68ff,5b025694-041a-4c40-bfc8-66f98887e1c2,2022-05-03,Initial Assessment / SIA,Notification,12,0,12,0.0,70,13,13,0,10.2,158,394.53,10.03,384.5,510,12,498,2.5,11,1,0,10,0.0,3,0,3,0.0,73,10,9,1,152,30,122,19.7,104.3,1.0,1.0,7,0,7,8.4,3,5,0,5,44.4,61,61,1.0,60.0,2022-06-04,2022-08-03,True
0feec15c-e44c-4d38-b296-43c4befc0bb7,5b025694-041a-4c40-bfc8-66f98887e1c2,2022-05-12,Initial Assessment / SIA,Notification,12,0,12,0.0,82,13,13,0,10.3,106,394.53,14.68,379.85,510,18,492,3.7,11,0,0,11,0.0,3,0,3,0.0,73,28,28,0,152,0,152,0.0,104.3,0.0,0.0,7,0,7,16.8,3,5,0,5,35.0,70,70,1.0,60.0,2022-06-04,2022-08-03,True
b0e3fc84-04a4-40de-b9f5-90cf605e6183,5b025694-041a-4c40-bfc8-66f98887e1c2,2022-10-26,Objection / Hearing,Land & Ownership Verification,12,6,6,50.0,65,13,10,3,7.5,119,394.53,52.82,341.71,510,68,442,13.4,11,4,3,7,27.3,3,1,2,33.3,73,21,12,9,152,0,152,0.0,104.3,2.4,2.3,7,1,6,14.2,3,5,0,5,42.5,84,237,1.0,162.0,2022-12-26,2023-06-06,True
4a16847a-83b6-4758-aab6-fa3e8136bc23,5b025694-041a-4c40-bfc8-66f98887e1c2,2023-04-14,Land & Ownership Verification,Award / Valuation,12,6,6,50.0,45,13,9,4,7.1,133,394.53,163.52,231.01,510,211,299,41.4,11,6,4,5,36.4,3,2,1,66.7,73,7,2,5,152,31,121,20.4,104.3,15.8,15.1,7,3,4,17.4,3,5,2,3,39.0,100,407,1.0,175.0,2023-02-01,2023-07-26,True
5126593a-ddc0-42fe-a858-c02754e8a8e5,5b025694-041a-4c40-bfc8-66f98887e1c2,2024-01-12,Rehabilitation & Resettlement,Possession,12,10,2,83.3,66,13,3,10,2.2,135,394.53,360.12,34.41,510,465,45,91.3,11,9,6,2,54.5,3,3,0,100.0,73,4,0,4,152,116,36,76.3,104.3,70.1,67.2,7,5,2,16.3,3,5,3,2,21.8,126,680,1.0,260.0,2023-08-10,2024-04-26,True
962894c3-05e8-4285-8cd9-1a58d70938b2,5b025694-041a-4c40-bfc8-66f98887e1c2,2024-01-17,Possession,Acquisition Completion,12,12,0,100.0,0,13,5,8,3.8,110,394.53,324.26,70.27,510,419,91,82.2,11,9,5,2,45.5,3,2,1,66.7,73,8,0,8,152,106,46,69.7,104.3,66.9,64.1,7,4,3,13.8,3,5,3,2,38.8,2,685,1.0,263.0,2023-10-17,2024-07-06,True
a4e4934c-9ce5-495a-bee0-ba7c6429b9e6,5b025694-041a-4c40-bfc8-66f98887e1c2,2024-03-26,Possession,Acquisition Completion,12,12,0,100.0,0,13,6,7,4.1,112,394.53,332.8,61.73,510,430,80,84.4,11,10,7,1,63.6,3,3,0,100.0,73,6,0,6,152,133,19,87.5,104.3,66.5,63.8,7,6,1,23.4,3,5,3,2,24.9,71,754,1.0,263.0,2023-10-17,2024-07-06,True
62f61a63-e893-48d0-8c6a-b9d4be993cdd,5b025694-041a-4c40-bfc8-66f98887e1c2,2024-05-23,Acquisition Completion,,12,11,1,91.7,78,13,3,10,1.7,62,394.53,350.22,44.31,510,452,58,88.8,11,10,6,1,54.5,3,2,1,66.7,73,3,0,3,152,140,12,92.1,104.3,74.4,71.3,7,7,0,27.4,3,5,3,2,33.3,27,812,,,,,True
576293fc-71a6-40eb-82ff-c1bada5b95d6,5b025694-041a-4c40-bfc8-66f98887e1c2,2024-06-06,Acquisition Completion,,12,12,0,100.0,0,13,3,10,2.4,104,394.53,394.53,0.0,510,510,0,100.0,11,10,8,1,72.7,3,2,1,66.7,73,1,0,1,152,147,5,96.7,104.3,91.6,87.8,7,5,2,4.3,3,5,3,2,6.5,41,826,,,,,True
3e44c000-8fe7-4486-9e82-f422ce95d7dc,b6e2955c-0a2b-4011-90bf-573640d197d9,2023-06-10,Notification,Objection / Hearing,5,1,4,20.0,29,2,2,0,6.0,12,247.54,30.83,216.71,323,40,283,12.5,14,3,2,11,14.3,4,0,4,0.0,74,11,8,3,48,0,48,0.0,77.2,4.9,6.3,20,5,15,28.2,4,19,2,17,17.5,139,299,1.0,162.0,2023-05-31,2023-11-09,True
3f8a10aa-3c51-49fc-85f7-1daa5dd80269,b6e2955c-0a2b-4011-90bf-573640d197d9,2023-09-27,Objection / Hearing,Land & Ownership Verification,5,1,4,20.0,35,2,2,0,4.8,59,247.54,42.05,205.49,323,54,269,17.0,14,3,1,11,7.1,4,1,3,25.0,74,9,5,4,48,0,48,0.0,77.2,6.3,8.2,20,4,16,9.5,4,19,4,15,15.7,88,408,1.0,297.0,2023-09-03,2024-06-26,True
aa2962b7-9767-40d9-9f09-cdf335d9435b,b6e2955c-0a2b-4011-90bf-573640d197d9,2023-09-28,Objection / Hearing,Land & Ownership Verification,5,1,4,20.0,82,2,2,0,5.8,30,247.54,32.75,214.79,323,42,281,13.2,14,3,2,11,14.3,4,1,3,25.0,74,8,6,2,48,0,48,0.0,77.2,0.0,0.0,20,5,15,22.8,4,19,5,14,16.7,89,409,1.0,297.0,2023-09-03,2024-06-26,True
a85992c9-f8bf-4753-9665-10531f7c0d0f,b6e2955c-0a2b-4011-90bf-573640d197d9,2024-08-25,Award / Valuation,Compensation Disbursement,5,3,2,60.0,76,2,2,0,4.5,179,247.54,136.07,111.47,323,177,146,55.0,14,9,6,5,42.9,4,3,1,75.0,74,11,3,8,48,24,24,50.0,77.2,20.9,27.1,20,9,11,13.2,4,19,6,13,42.0,60,741,1.0,392.0,2024-01-13,2025-02-08,True
e07ea9a2-42e5-4a24-b9ed-f32f86db2d55,b6e2955c-0a2b-4011-90bf-573640d197d9,2024-11-06,Award / Valuation,Compensation Disbursement,5,3,2,60.0,10,2,2,0,3.9,168,247.54,134.42,113.12,323,175,148,54.3,14,10,8,4,57.1,4,3,1,75.0,74,6,0,6,48,22,26,45.8,77.2,21.8,28.2,20,12,8,6.6,4,19,11,8,40.3,133,814,1.0,392.0,2024-01-13,2025-02-08,True
4c009ddf-a690-448a-bd8e-8c718174aa68,b6e2955c-0a2b-4011-90bf-573640d197d9,2024-11-19,Award / Valuation,Compensation Disbursement,5,4,1,80.0,89,2,1,1,3.0,177,247.54,113.16,134.38,323,147,176,45.7,14,9,5,5,35.7,4,3,1,75.0,74,12,2,10,48,30,18,62.5,77.2,32.9,42.6,20,13,7,11.5,4,19,10,9,10.3,146,827,1.0,392.0,2024-01-13,2025-02-08,True
3b8ed813-0966-4c41-aca6-89fff8812252,b6e2955c-0a2b-4011-90bf-573640d197d9,2025-07-14,Possession,Acquisition Completion,5,4,1,80.0,77,2,1,1,2.9,131,247.54,191.27,56.27,323,249,74,77.3,14,11,8,3,57.1,4,3,1,75.0,74,4,0,4,48,33,15,68.8,77.2,36.6,47.4,20,16,4,5.1,4,19,15,4,29.3,56,1064,1.0,552.0,2024-09-11,2026-03-17,True
2ebd4b98-f85d-4534-ab28-c9f26d8b09e4,2b8b9c9b-cf1e-422d-af2a-773842533158,2023-02-18,Initial Assessment / SIA,Notification,3,0,3,0.0,63,3,3,0,22.6,113,438.47,0.0,438.47,679,0,679,0.0,16,0,0,16,0.0,8,1,7,12.5,22,3,3,0,235,0,235,0.0,225.8,30.2,13.4,13,0,13,29.6,3,13,0,13,15.4,3,3,0.0,14.0,2023-09-09,2023-09-23,True
ebfdf5f6-705d-4929-b94a-72a91d553466,2b8b9c9b-cf1e-422d-af2a-773842533158,2023-05-12,Initial Assessment / SIA,Notification,3,0,3,0.0,12,3,3,0,21.3,165,438.47,0.0,438.47,679,0,679,0.0,16,1,0,15,0.0,8,1,7,12.5,22,8,8,0,235,18,217,7.7,225.8,0.0,0.0,13,0,13,4.5,3,13,2,11,16.8,86,86,0.0,14.0,2023-09-09,2023-09-23,True
689a5baa-f57c-4dff-8a08-36647956b574,2b8b9c9b-cf1e-422d-af2a-773842533158,2024-02-22,Award / Valuation,Compensation Disbursement,3,2,1,66.7,45,3,2,1,12.5,112,438.47,187.5,250.97,679,290,389,42.8,16,10,7,6,43.8,8,6,2,75.0,22,1,0,1,235,74,161,31.5,225.8,23.2,10.3,13,7,6,20.6,3,13,6,7,7.8,10,372,1.0,48.0,2024-08-04,2024-09-21,True
2ed315ec-b88f-40a3-a837-97270e1232c9,2b8b9c9b-cf1e-422d-af2a-773842533158,2024-03-09,Award / Valuation,Compensation Disbursement,3,2,1,66.7,40,3,2,1,13.4,144,438.47,159.61,278.86,679,247,432,36.4,16,8,6,8,37.5,8,6,2,75.0,22,2,0,2,235,76,159,32.3,225.8,50.3,22.3,13,7,6,20.2,3,13,7,6,22.7,26,388,1.0,48.0,2024-08-04,2024-09-21,True
bf38e0ba-8e17-4f23-8b17-6669079a2e35,2b8b9c9b-cf1e-422d-af2a-773842533158,2024-05-31,Compensation Disbursement,Rehabilitation & Resettlement,3,2,1,66.7,14,3,2,1,11.2,69,438.47,291.19,147.28,679,450,229,66.4,16,11,6,5,37.5,8,7,1,87.5,22,1,0,1,235,125,110,53.2,225.8,113.9,50.4,13,8,5,22.8,3,13,8,5,18.8,20,471,1.0,45.0,2024-09-20,2024-11-04,True
0bb975a8-4e57-407f-b799-edcccfae55f2,2b8b9c9b-cf1e-422d-af2a-773842533158,2024-06-14,Compensation Disbursement,Rehabilitation & Resettlement,3,2,1,66.7,43,3,2,1,10.7,94,438.47,277.92,160.55,679,430,249,63.4,16,14,10,2,62.5,8,8,0,100.0,22,1,0,1,235,99,136,42.1,225.8,96.5,42.7,13,8,5,23.5,3,13,8,5,31.7,34,485,1.0,45.0,2024-09-20,2024-11-04,True
1da1845e-b8a0-4567-956a-9ae0b83c59f2,a0d217bf-dd2a-4534-b13a-c2f28aea585e,2020-07-15,Initial Assessment / SIA,Notification,11,1,10,9.1,82,8,8,0,10.7,112,309.55,54.25,255.3,1316,230,1086,17.5,26,0,0,26,0.0,9,0,9,0.0,57,16,16,0,404,0,404,0.0,109.8,0.0,0.0,8,0,8,17.6,4,8,0,8,21.0,60,60,0.0,26.0,2020-09-19,2020-10-15,True
3c287675-33f7-46db-aae2-db39c79b1933,a0d217bf-dd2a-4534-b13a-c2f28aea585e,2020-09-15,Notification,Objection / Hearing,11,2,9,18.2,17,8,7,1,9.5,61,309.55,39.79,269.76,1316,169,1147,12.9,26,2,1,24,3.8,9,1,8,11.1,57,9,7,2,404,0,404,0.0,109.8,2.5,2.3,8,0,8,5.6,4,8,0,8,12.1,23,122,1.0,53.0,2020-11-28,2021-01-20,True
7c65feda-c17e-4ae6-9bd1-244199e0b06e,a0d217bf-dd2a-4534-b13a-c2f28aea585e,2020-12-07,Objection / Hearing,Land & Ownership Verification,11,3,8,27.3,24,8,7,1,9.2,137,309.55,0.0,309.55,1316,0,1316,0.0,26,2,1,24,3.8,9,3,6,33.3,57,17,14,3,404,3,401,0.7,109.8,0.0,0.0,8,1,7,4.6,4,8,0,8,13.1,53,205,1.0,86.0,2021-03-24,2021-06-18,True
8d0c9f26-dd2d-4ad0-b019-5a5e5bb9ba2b,a0d217bf-dd2a-4534-b13a-c2f28aea585e,2020-12-10,Objection / Hearing,Land & Ownership Verification,11,3,8,27.3,50,8,8,0,10.3,108,309.55,10.38,299.17,1316,44,1272,3.4,26,6,5,20,19.2,9,3,6,33.3,57,17,14,3,404,3,401,0.7,109.8,4.0,3.6,8,1,7,19.5,4,8,1,7,18.3,56,208,1.0,86.0,2021-03-24,2021-06-18,True
976f01ee-50a9-4971-9afe-d001b90f5c36,a0d217bf-dd2a-4534-b13a-c2f28aea585e,2021-01-12,Objection / Hearing,Land & Ownership Verification,11,3,8,27.3,64,8,6,2,7.3,23,309.55,11.27,298.28,1316,47,1269,3.6,26,2,1,24,3.8,9,1,8,11.1,57,15,10,5,404,0,404,0.0,109.8,5.7,5.2,8,1,7,25.9,4,8,1,7,38.3,89,241,1.0,86.0,2021-03-24,2021-06-18,True
b8501e4d-b98b-4648-a4af-0eca9ed8bb92,a0d217bf-dd2a-4534-b13a-c2f28aea585e,2021-03-05,Land & Ownership Verification,Award / Valuation,11,5,6,45.5,84,8,6,2,7.8,65,309.55,46.32,263.23,1316,196,1120,15.0,26,6,4,20,15.4,9,4,5,44.4,57,12,5,7,404,34,370,8.4,109.8,0.0,0.0,8,2,6,15.9,4,8,2,6,37.5,44,293,1.0,124.0,2021-07-01,2021-11-02,True
62ade7d1-24d4-40d9-8bd3-8f87f7cac55c,a0d217bf-dd2a-4534-b13a-c2f28aea585e,2021-04-05,Land & Ownership Verification,Award / Valuation,11,3,8,27.3,85,8,8,0,9.7,160,309.55,20.67,288.88,1316,87,1229,6.7,26,6,4,20,15.4,9,4,5,44.4,57,9,4,5,404,43,361,10.6,109.8,5.2,4.7,8,3,5,26.1,4,8,2,6,20.7,75,324,1.0,124.0,2021-07-01,2021-11-02,True
27e65b2e-30f8-4501-9915-71f5683c979c,a0d217bf-dd2a-4534-b13a-c2f28aea585e,2021-10-13,Award / Valuation,Compensation Disbursement,11,8,3,72.7,71,8,4,4,5.0,35,309.55,112.57,196.98,1316,478,838,36.4,26,14,9,12,34.6,9,6,3,66.7,57,4,0,4,404,73,331,18.1,109.8,20.3,18.5,8,4,4,12.1,4,8,3,5,13.6,117,515,1.0,172.0,2021-08-11,2022-01-30,True
08b60329-abf2-4f9f-afa1-9b499249fe8c,a0d217bf-dd2a-4534-b13a-c2f28aea585e,2021-12-17,Compensation Disbursement,Rehabilitation & Resettlement,11,7,4,63.6,60,8,5,3,6.2,170,309.55,136.22,173.33,1316,579,737,44.0,26,16,10,10,38.5,9,7,2,77.8,57,11,3,8,404,142,262,35.1,109.8,28.9,26.3,8,5,3,19.6,4,8,3,5,6.1,45,580,1.0,205.0,2021-11-09,2022-06-02,True
c33e7e95-bd57-490d-b799-653372b67794,a0d217bf-dd2a-4534-b13a-c2f28aea585e,2022-12-26,Acquisition Completion,,11,10,1,90.9,27,8,2,6,1.9,164,309.55,309.52,0.03,1316,1315,1,100.0,26,26,17,0,65.4,9,8,1,88.9,57,0,0,0,404,404,0,100.0,109.8,89.3,81.3,8,7,1,8.8,4,8,8,0,16.3,138,954,,,,,True
306cffe3-2f25-42f8-bfc0-5303c3292a3b,e6706a58-dc36-4238-92fa-b44d2a107684,2020-06-16,Notification,Objection / Hearing,12,2,10,16.7,43,12,10,2,31.2,66,392.85,41.5,351.35,1258,132,1126,10.6,18,5,3,13,16.7,2,0,2,0.0,35,9,5,4,1011,0,1011,0.0,383.7,0.0,0.0,5,1,4,25.6,4,13,2,11,7.0,39,163,1.0,47.0,2020-07-09,2020-08-25,True
0b5e1bb4-d0b4-4dda-96b0-036a200bf2f4,e6706a58-dc36-4238-92fa-b44d2a107684,2020-08-10,Objection / Hearing,Land & Ownership Verification,12,5,7,41.7,38,12,9,3,25.9,27,392.85,104.23,288.62,1258,333,925,26.5,18,5,3,13,16.7,2,1,1,50.0,35,4,1,3,1011,118,893,11.7,383.7,77.4,20.2,5,2,3,24.4,4,13,4,9,27.1,27,218,1.0,50.0,2020-08-21,2020-10-10,True
b7228dbc-d7a8-4d3e-82b5-7a99e03081aa,e6706a58-dc36-4238-92fa-b44d2a107684,2021-01-29,Compensation Disbursement,Rehabilitation & Resettlement,12,9,3,75.0,36,12,8,4,24.0,128,392.85,224.32,168.53,1258,718,540,57.1,18,10,7,8,38.9,2,2,0,100.0,35,1,0,1,1011,457,554,45.2,383.7,136.4,35.5,5,2,3,4.6,4,13,8,5,16.6,50,390,1.0,99.0,2020-12-31,2021-04-09,True
8b596ec1-1ae1-4c12-a160-709573e05707,e6706a58-dc36-4238-92fa-b44d2a107684,2021-02-06,Rehabilitation & Resettlement,Possession,12,11,1,91.7,55,12,7,5,20.8,66,392.85,246.59,146.26,1258,789,469,62.8,18,14,9,4,50.0,2,1,1,50.0,35,1,0,1,1011,517,494,51.1,383.7,159.9,41.7,5,3,2,8.6,4,13,7,6,12.3,3,398,1.0,98.0,2021-02-24,2021-06-02,True
7118fd43-9275-43ed-aae9-3121ccc90a97,e6706a58-dc36-4238-92fa-b44d2a107684,2021-03-30,Rehabilitation & Resettlement,Possession,12,10,2,83.3,15,12,5,7,14.8,103,392.85,254.54,138.31,1258,815,443,64.8,18,15,9,3,50.0,2,2,0,100.0,35,1,0,1,1011,704,307,69.6,383.7,189.2,49.3,5,3,2,8.4,4,13,8,5,31.9,55,450,1.0,98.0,2021-02-24,2021-06-02,True
6b9bde6f-01f2-4a3b-99ae-1fe8019891e8,e6706a58-dc36-4238-92fa-b44d2a107684,2021-03-31,Rehabilitation & Resettlement,Possession,12,12,0,100.0,0,12,4,8,12.2,179,392.85,297.07,95.78,1258,951,307,75.6,18,15,11,3,61.1,2,2,0,100.0,35,4,0,4,1011,625,386,61.8,383.7,163.4,42.6,5,4,1,19.7,4,13,8,5,20.2,56,451,1.0,98.0,2021-02-24,2021-06-02,True
0c051028-29aa-4e96-9160-6b22db4482d6,93c82670-1750-4c26-95da-b9837eebb1e1,2021-11-09,Notification,Objection / Hearing,6,2,4,33.3,78,7,6,1,32.2,173,523.24,0.0,523.24,1163,0,1163,0.0,11,3,2,8,18.2,3,1,2,33.3,7,1,1,0,53,0,53,0.0,417.5,0.0,0.0,21,6,15,11.6,6,5,0,5,10.0,60,142,1.0,33.0,2022-01-17,2022-02-19,True
20e8cfc3-6508-4d76-a055-ea7aab210a1f,93c82670-1750-4c26-95da-b9837eebb1e1,2022-05-09,Award / Valuation,Compensation Disbursement,6,3,3,50.0,17,7,5,2,26.8,111,523.24,198.62,324.62,1163,441,722,38.0,11,5,3,6,27.3,3,1,2,33.3,7,0,0,0,53,25,28,47.2,417.5,0.0,0.0,21,11,10,11.7,6,5,2,3,27.9,28,323,1.0,76.0,2022-07-26,2022-10-10,True
654cd92e-e650-44af-87fe-165d412745e7,93c82670-1750-4c26-95da-b9837eebb1e1,2022-05-28,Award / Valuation,Compensation Disbursement,6,3,3,50.0,44,7,5,2,25.3,103,523.24,259.28,263.96,1163,576,587,49.6,11,6,3,5,27.3,3,1,2,33.3,7,0,0,0,53,8,45,15.1,417.5,42.6,10.2,21,11,10,11.4,6,5,2,3,11.7,47,342,1.0,76.0,2022-07-26,2022-10-10,True
6de52eda-9abd-4434-875f-73f1be229d95,93c82670-1750-4c26-95da-b9837eebb1e1,2022-06-16,Award / Valuation,Compensation Disbursement,6,2,4,33.3,87,7,5,2,26.9,56,523.24,197.87,325.37,1163,439,724,37.8,11,5,4,6,36.4,3,2,1,66.7,7,1,1,0,53,15,38,28.3,417.5,64.9,15.5,21,11,10,11.9,6,5,1,4,19.0,66,361,1.0,76.0,2022-07-26,2022-10-10,True
98006c9b-1e54-4f23-aead-6a4a45b52466,93c82670-1750-4c26-95da-b9837eebb1e1,2022-11-13,Rehabilitation & Resettlement,Possession,6,5,1,83.3,46,7,3,4,13.6,24,523.24,350.98,172.26,1163,780,383,67.1,11,9,5,2,45.5,3,3,0,100.0,7,0,0,0,53,34,19,64.2,417.5,184.4,44.2,21,15,6,5.0,6,5,3,2,41.7,34,511,1.0,105.0,2023-01-11,2023-04-26,True
69365feb-51e2-4db3-aa81-4d98f6ad07ee,93c82670-1750-4c26-95da-b9837eebb1e1,2023-01-26,Rehabilitation & Resettlement,Possession,6,6,0,100.0,0,7,3,4,13.7,118,523.24,514.91,8.33,1163,1144,19,98.4,11,10,7,1,63.6,3,2,1,66.7,7,0,0,0,53,37,16,69.8,417.5,230.4,55.2,21,19,2,22.3,6,5,4,1,34.2,108,585,1.0,105.0,2023-01-11,2023-04-26,True
b0fad392-91be-4ad1-bc31-2b9318da5f9c,93c82670-1750-4c26-95da-b9837eebb1e1,2023-03-04,Possession,Acquisition Completion,6,5,1,83.3,36,7,3,4,12.4,34,523.24,480.51,42.73,1163,1068,95,91.8,11,10,7,1,63.6,3,2,1,66.7,7,0,0,0,53,43,10,81.1,417.5,300.9,72.1,21,18,3,23.3,6,5,3,2,38.8,22,622,1.0,97.0,2023-02-11,2023-05-19,True
efc726db-51b6-4d70-802b-275b56fac3bc,93c82670-1750-4c26-95da-b9837eebb1e1,2023-04-26,Acquisition Completion,,6,5,1,83.3,67,7,2,5,7.4,33,523.24,501.02,22.22,1163,1113,50,95.8,11,11,7,0,63.6,3,3,0,100.0,7,0,0,0,53,50,3,94.3,417.5,337.0,80.7,21,19,2,7.8,6,5,4,1,30.7,0,675,,,,,True
cf5fd60a-5b92-4fd6-9be1-d369e8b6a6e9,93c82670-1750-4c26-95da-b9837eebb1e1,2023-05-04,Acquisition Completion,,6,5,1,83.3,11,7,2,5,10.1,129,523.24,523.24,0.0,1163,1163,0,100.0,11,10,6,1,54.5,3,3,0,100.0,7,0,0,0,53,53,0,100.0,417.5,417.5,100.0,21,21,0,13.8,6,5,4,1,37.7,8,683,,,,,True
ded02be5-9517-4110-9bdc-525d5b2a3675,e077e14b-6dc1-406e-8a90-acd9d4626aa0,2022-03-15,Initial Assessment / SIA,Notification,3,0,3,0.0,58,5,5,0,29.2,69,340.41,3.73,336.68,399,4,395,1.1,23,2,1,21,4.3,6,0,6,0.0,24,3,3,0,299,1,298,0.3,314.8,1.9,0.6,19,0,19,14.5,5,7,0,7,22.0,24,24,1.0,68.0,2022-08-19,2022-10-26,True
a7800f4c-1e7f-4628-865f-16eae4099043,e077e14b-6dc1-406e-8a90-acd9d4626aa0,2022-12-27,Objection / Hearing,Land & Ownership Verification,3,1,2,33.3,56,5,5,0,27.8,150,340.41,16.53,323.88,399,19,380,4.9,23,6,4,17,17.4,6,2,4,33.3,24,2,1,1,299,0,299,0.0,314.8,1.6,0.5,19,4,15,3.5,5,7,1,6,43.1,62,311,1.0,212.0,2023-01-27,2023-08-27,True
